Order Date,data_source,Country,CC VS APM,First Payment Method,Psp Operation Status,Psp Actionability,Fail Order Count,Order Count
2026-01-01,Glovo,Montenegro,Credit Card,credit_card,FRAUD_RISK,unknown,11,11
2026-01-01,Glovo,Montenegro,Credit Card,credit_card,GENERIC_REJECTION,unknown,1006,2083
2026-01-01,Glovo,Montenegro,Credit Card,credit_card,Redirection Failure,unknown,184,322
2026-01-01,Glovo,Montenegro,Credit Card,credit_card,unknown,unknown,94,72092
2026-01-01,Glovo,Morocco,Credit Card,credit_card,3DS_DROPPED,Non-actionable,75,87
2026-01-01,Glovo,Morocco,Credit Card,credit_card,AUTH_FAILED,unknown,5902,7022
2026-01-01,Glovo,Morocco,Credit Card,credit_card,FRAUD_RISK,Non-actionable,1,1
2026-01-01,Glovo,Morocco,Credit Card,credit_card,FRAUD_RISK,unknown,4889,5448
2026-01-01,Glovo,Morocco,Credit Card,credit_card,GENERIC_REJECTION,unknown,35885,60028
2026-01-01,Glovo,Morocco,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,3,4
2026-01-01,Glovo,Morocco,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,22138,33510
2026-01-01,Glovo,Morocco,Credit Card,credit_card,Redirection Failure,unknown,6375,6900
2026-01-01,Glovo,Morocco,Credit Card,credit_card,STATUS_MISMATCH,Actionable,1,1
2026-01-01,Glovo,Morocco,Credit Card,credit_card,unknown,unknown,2184,1788051
2026-01-01,Glovo,Nigeria,Alternative Payment Method,paystack,unknown,unknown,14939,176374
2026-01-01,Glovo,Nigeria,Credit Card,apple_pay,AUTH_FAILED,unknown,1,4
2026-01-01,Glovo,Nigeria,Credit Card,apple_pay,FRAUD_RISK,unknown,12,18
2026-01-01,Glovo,Nigeria,Credit Card,apple_pay,GENERIC_REJECTION,unknown,39,73
2026-01-01,Glovo,Nigeria,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,171,266
2026-01-01,Glovo,Nigeria,Credit Card,apple_pay,Redirection Failure,unknown,0,1
2026-01-01,Glovo,Nigeria,Credit Card,apple_pay,unknown,unknown,34,8980
2026-01-01,Glovo,Nigeria,Credit Card,credit_card,AUTH_FAILED,unknown,215,238
2026-01-01,Glovo,Nigeria,Credit Card,credit_card,FRAUD_RISK,unknown,651,795
2026-01-01,Glovo,Nigeria,Credit Card,credit_card,GENERIC_REJECTION,unknown,2583,3878
2026-01-01,Glovo,Nigeria,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,8117,11524
2026-01-01,Glovo,Nigeria,Credit Card,credit_card,Redirection Failure,unknown,1375,1445
2026-01-01,Glovo,Nigeria,Credit Card,credit_card,unknown,unknown,543,182120
2026-01-01,Glovo,Poland,Alternative Payment Method,blik,STATUS_MISMATCH,Actionable,235,235
2026-01-01,Glovo,Poland,Alternative Payment Method,blik,unknown,unknown,2312,3428
2026-01-01,Glovo,Poland,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,419,797
2026-01-01,Glovo,Poland,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,58,118
2026-01-01,Glovo,Poland,Credit Card,apple_pay,FRAUD_RISK,unknown,0,1
2026-01-01,Glovo,Poland,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,1929,3303
2026-01-01,Glovo,Poland,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,3826,6344
2026-01-01,Glovo,Poland,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,79,79
2026-01-01,Glovo,Poland,Credit Card,apple_pay,unknown,unknown,1098,2465
2026-01-01,Glovo,Poland,Credit Card,credit_card,3DS_DROPPED,Non-actionable,2013,2905
2026-01-01,Glovo,Poland,Credit Card,credit_card,AUTH_FAILED,Non-actionable,420,756
2026-01-01,Glovo,Poland,Credit Card,credit_card,AUTH_FAILED,unknown,41,57
2026-01-01,Glovo,Poland,Credit Card,credit_card,FRAUD_RISK,Non-actionable,150,317
2026-01-01,Glovo,Poland,Credit Card,credit_card,FRAUD_RISK,unknown,125,221
2026-01-01,Glovo,Poland,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,138,269
2026-01-01,Glovo,Poland,Credit Card,credit_card,GENERIC_REJECTION,unknown,29,163
2026-01-01,Glovo,Poland,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,3891,9373
2026-01-01,Glovo,Poland,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,226,650
2026-01-01,Glovo,Poland,Credit Card,credit_card,Redirection Failure,unknown,102,127
2026-01-01,Glovo,Poland,Credit Card,credit_card,STATUS_MISMATCH,Actionable,37,37
2026-01-01,Glovo,Poland,Credit Card,credit_card,unknown,unknown,571,14593
2026-01-01,Glovo,Poland,Credit Card,google_pay,3DS_DROPPED,Non-actionable,1234,2261
2026-01-01,Glovo,Poland,Credit Card,google_pay,AUTH_FAILED,Non-actionable,229,448
2026-01-01,Glovo,Poland,Credit Card,google_pay,FRAUD_RISK,Non-actionable,79,144
2026-01-01,Glovo,Poland,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,523,1155
2026-01-01,Glovo,Poland,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,1669,3458
2026-01-01,Glovo,Poland,Credit Card,google_pay,STATUS_MISMATCH,Actionable,32,32
2026-01-01,Glovo,Poland,Credit Card,google_pay,unknown,unknown,435,922
2026-01-01,Glovo,Portugal,Alternative Payment Method,mb_way,GENERIC_REJECTION,unknown,2037,2733
2026-01-01,Glovo,Portugal,Alternative Payment Method,mb_way,unknown,unknown,9425,490101
2026-01-01,Glovo,Portugal,Alternative Payment Method,paypal,unknown,unknown,71,51117
2026-01-01,Glovo,Portugal,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,7,18
2026-01-01,Glovo,Portugal,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,60,96
2026-01-01,Glovo,Portugal,Credit Card,apple_pay,FRAUD_RISK,unknown,0,1
2026-01-01,Glovo,Portugal,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,915,1754
2026-01-01,Glovo,Portugal,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,2705,3797
2026-01-01,Glovo,Portugal,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,37,37
2026-01-01,Glovo,Portugal,Credit Card,apple_pay,unknown,unknown,646,722
2026-01-01,Glovo,Portugal,Credit Card,credit_card,3DS_DROPPED,Non-actionable,8101,10062
2026-01-01,Glovo,Portugal,Credit Card,credit_card,AUTH_FAILED,Non-actionable,1085,1568
2026-01-01,Glovo,Portugal,Credit Card,credit_card,AUTH_FAILED,unknown,101,155
2026-01-01,Glovo,Portugal,Credit Card,credit_card,FRAUD_RISK,Non-actionable,1309,1834
2026-01-01,Glovo,Portugal,Credit Card,credit_card,FRAUD_RISK,unknown,503,695
2026-01-01,Glovo,Portugal,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,1092,2187
2026-01-01,Glovo,Portugal,Credit Card,credit_card,GENERIC_REJECTION,unknown,46,165
2026-01-01,Glovo,Portugal,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,13160,23723
2026-01-01,Glovo,Portugal,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,143,256
2026-01-01,Glovo,Portugal,Credit Card,credit_card,Redirection Failure,unknown,274,304
2026-01-01,Glovo,Portugal,Credit Card,credit_card,STATUS_MISMATCH,Actionable,17,17
2026-01-01,Glovo,Portugal,Credit Card,credit_card,unknown,unknown,746,9101
2026-01-01,Glovo,Portugal,Credit Card,google_pay,3DS_DROPPED,Non-actionable,1459,2200
2026-01-01,Glovo,Portugal,Credit Card,google_pay,AUTH_FAILED,Non-actionable,60,102
2026-01-01,Glovo,Portugal,Credit Card,google_pay,FRAUD_RISK,Non-actionable,314,509
2026-01-01,Glovo,Portugal,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,229,428
2026-01-01,Glovo,Portugal,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,1074,1933
2026-01-01,Glovo,Portugal,Credit Card,google_pay,STATUS_MISMATCH,Actionable,7,7
2026-01-01,Glovo,Portugal,Credit Card,google_pay,unknown,unknown,152,187
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,FRAUD_RISK,Non-actionable,0,2
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,FRAUD_RISK,unknown,0,10
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,GENERIC_REJECTION,unknown,89,179
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,INSUFFICIENT_FUNDS,Non-actionable,0,14
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,INSUFFICIENT_FUNDS,unknown,3,9
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_apple_pay,unknown,unknown,40,6356
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,FRAUD_RISK,Non-actionable,0,2
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,FRAUD_RISK,unknown,12,23
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,GENERIC_REJECTION,unknown,4,6
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,INSUFFICIENT_FUNDS,Non-actionable,0,38
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,INSUFFICIENT_FUNDS,unknown,119,195
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_credit_card,unknown,unknown,1874,10718
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,FRAUD_RISK,unknown,1,5
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,GENERIC_REJECTION,unknown,45,74
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,INSUFFICIENT_FUNDS,Non-actionable,0,11
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,INSUFFICIENT_FUNDS,unknown,2,3
2026-01-01,Glovo,Romania,Alternative Payment Method,edenred_google_pay,unknown,unknown,58,2596
2026-01-01,Glovo,Romania,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,8,11
2026-01-01,Glovo,Romania,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,9,11
2026-01-01,Glovo,Romania,Credit Card,apple_pay,FRAUD_RISK,unknown,142,241
2026-01-01,Glovo,Romania,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,6346,9352
2026-01-01,Glovo,Romania,Credit Card,apple_pay,GENERIC_REJECTION,unknown,25,33
2026-01-01,Glovo,Romania,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,259,440
2026-01-01,Glovo,Romania,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,69,99
2026-01-01,Glovo,Romania,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,5,5
2026-01-01,Glovo,Romania,Credit Card,apple_pay,unknown,unknown,1419,607837
2026-01-01,Glovo,Romania,Credit Card,credit_card,3DS_DROPPED,Non-actionable,75,124
2026-01-01,Glovo,Romania,Credit Card,credit_card,3DS_DROPPED,unknown,0,2
2026-01-01,Glovo,Romania,Credit Card,credit_card,AUTH_FAILED,Non-actionable,1187,2885
2026-01-01,Glovo,Romania,Credit Card,credit_card,AUTH_FAILED,unknown,1074,1436
2026-01-01,Glovo,Romania,Credit Card,credit_card,FRAUD_RISK,Non-actionable,263,460
2026-01-01,Glovo,Romania,Credit Card,credit_card,FRAUD_RISK,unknown,1864,3157
2026-01-01,Glovo,Romania,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,264,534
2026-01-01,Glovo,Romania,Credit Card,credit_card,GENERIC_REJECTION,unknown,112,197
2026-01-01,Glovo,Romania,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,13661,28076
2026-01-01,Glovo,Romania,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,858,1411
2026-01-01,Glovo,Romania,Credit Card,credit_card,Redirection Failure,unknown,843,985
2026-01-01,Glovo,Romania,Credit Card,credit_card,unknown,unknown,3277,892227
2026-01-01,Glovo,Romania,Credit Card,google_pay,3DS_DROPPED,Non-actionable,18,26
2026-01-01,Glovo,Romania,Credit Card,google_pay,3DS_DROPPED,unknown,0,1
2026-01-01,Glovo,Romania,Credit Card,google_pay,AUTH_FAILED,Non-actionable,100,204
2026-01-01,Glovo,Romania,Credit Card,google_pay,FRAUD_RISK,Non-actionable,31,45
2026-01-01,Glovo,Romania,Credit Card,google_pay,FRAUD_RISK,unknown,157,250
2026-01-01,Glovo,Romania,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,1792,3007
2026-01-01,Glovo,Romania,Credit Card,google_pay,GENERIC_REJECTION,unknown,6,7
2026-01-01,Glovo,Romania,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,912,1583
2026-01-01,Glovo,Romania,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,30,56
2026-01-01,Glovo,Romania,Credit Card,google_pay,STATUS_MISMATCH,Actionable,2,2
2026-01-01,Glovo,Romania,Credit Card,google_pay,unknown,unknown,2811,211789
2026-01-01,Glovo,Serbia,Credit Card,apple_pay,GENERIC_REJECTION,unknown,0,7
2026-01-01,Glovo,Serbia,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,359,617
2026-01-01,Glovo,Serbia,Credit Card,apple_pay,unknown,unknown,394,36866
2026-01-01,Glovo,Serbia,Credit Card,credit_card,AUTH_FAILED,unknown,82,129
2026-01-01,Glovo,Serbia,Credit Card,credit_card,FRAUD_RISK,unknown,134,193
2026-01-01,Glovo,Serbia,Credit Card,credit_card,GENERIC_REJECTION,unknown,578,1444
2026-01-01,Glovo,Serbia,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,2555,6565
2026-01-01,Glovo,Serbia,Credit Card,credit_card,Redirection Failure,unknown,80,128
2026-01-01,Glovo,Serbia,Credit Card,credit_card,unknown,unknown,331,294178
2026-01-01,Glovo,Serbia,Credit Card,google_pay,FRAUD_RISK,unknown,0,1
2026-01-01,Glovo,Serbia,Credit Card,google_pay,GENERIC_REJECTION,unknown,0,14
2026-01-01,Glovo,Serbia,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,127,273
2026-01-01,Glovo,Serbia,Credit Card,google_pay,unknown,unknown,1326,15286
2026-01-01,Glovo,Spain,Alternative Payment Method,paypal,GENERIC_REJECTION,Non-actionable,0,2
2026-01-01,Glovo,Spain,Alternative Payment Method,paypal,GENERIC_REJECTION,unknown,1,2
2026-01-01,Glovo,Spain,Alternative Payment Method,paypal,unknown,unknown,401,304028
2026-01-01,Glovo,Spain,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,42,47
2026-01-01,Glovo,Spain,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,750,1029
2026-01-01,Glovo,Spain,Credit Card,apple_pay,FRAUD_RISK,unknown,0,3
2026-01-01,Glovo,Spain,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,10191,13588
2026-01-01,Glovo,Spain,Credit Card,apple_pay,GENERIC_REJECTION,unknown,0,1
2026-01-01,Glovo,Spain,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,7277,9588
2026-01-01,Glovo,Spain,Credit Card,apple_pay,STATUS_MISMATCH,Actionable,215,215
2026-01-01,Glovo,Spain,Credit Card,apple_pay,unknown,unknown,4990,5481
2026-01-01,Glovo,Spain,Credit Card,credit_card,3DS_DROPPED,Non-actionable,25671,30935
2026-01-01,Glovo,Spain,Credit Card,credit_card,AUTH_FAILED,Non-actionable,6480,9304
2026-01-01,Glovo,Spain,Credit Card,credit_card,AUTH_FAILED,unknown,624,769
2026-01-01,Glovo,Spain,Credit Card,credit_card,FRAUD_RISK,Non-actionable,1957,3136
2026-01-01,Glovo,Spain,Credit Card,credit_card,FRAUD_RISK,unknown,1167,1567
2026-01-01,Glovo,Spain,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,3257,4962
2026-01-01,Glovo,Spain,Credit Card,credit_card,GENERIC_REJECTION,unknown,179,379
2026-01-01,Glovo,Spain,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,32325,51259
2026-01-01,Glovo,Spain,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,227,363
2026-01-01,Glovo,Spain,Credit Card,credit_card,Redirection Failure,unknown,937,1090
2026-01-01,Glovo,Spain,Credit Card,credit_card,STATUS_MISMATCH,Actionable,95,95
2026-01-01,Glovo,Spain,Credit Card,credit_card,unknown,unknown,6189,122017
2026-01-01,Glovo,Spain,Credit Card,google_pay,3DS_DROPPED,Non-actionable,5804,7573
2026-01-01,Glovo,Spain,Credit Card,google_pay,AUTH_FAILED,Non-actionable,776,1435
2026-01-01,Glovo,Spain,Credit Card,google_pay,FRAUD_RISK,Non-actionable,631,896
2026-01-01,Glovo,Spain,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,2304,3624
2026-01-01,Glovo,Spain,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,3567,5416
2026-01-01,Glovo,Spain,Credit Card,google_pay,STATUS_MISMATCH,Actionable,50,50
2026-01-01,Glovo,Spain,Credit Card,google_pay,unknown,unknown,1130,1279
2026-01-01,Glovo,Tunisia,Credit Card,credit_card,AUTH_FAILED,unknown,757,937
2026-01-01,Glovo,Tunisia,Credit Card,credit_card,FRAUD_RISK,unknown,69,75
2026-01-01,Glovo,Tunisia,Credit Card,credit_card,GENERIC_REJECTION,unknown,1148,1731
2026-01-01,Glovo,Tunisia,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,477,569
2026-01-01,Glovo,Tunisia,Credit Card,credit_card,Redirection Failure,unknown,816,947
2026-01-01,Glovo,Tunisia,Credit Card,credit_card,unknown,unknown,1873,102848
2026-01-01,Glovo,Uganda,Alternative Payment Method,cellulant_native,unknown,unknown,1974,40986
2026-01-01,Glovo,Uganda,Credit Card,apple_pay,AUTH_FAILED,Non-actionable,0,1
2026-01-01,Glovo,Uganda,Credit Card,apple_pay,FRAUD_RISK,Non-actionable,7,12
2026-01-01,Glovo,Uganda,Credit Card,apple_pay,GENERIC_REJECTION,Non-actionable,1,3
2026-01-01,Glovo,Uganda,Credit Card,apple_pay,INSUFFICIENT_FUNDS,Non-actionable,50,78
2026-01-01,Glovo,Uganda,Credit Card,apple_pay,unknown,unknown,11,77
2026-01-01,Glovo,Uganda,Credit Card,credit_card,3DS_DROPPED,Non-actionable,759,1010
2026-01-01,Glovo,Uganda,Credit Card,credit_card,AUTH_FAILED,Non-actionable,1,2
2026-01-01,Glovo,Uganda,Credit Card,credit_card,AUTH_FAILED,unknown,21,27
2026-01-01,Glovo,Uganda,Credit Card,credit_card,FRAUD_RISK,Non-actionable,91,146
2026-01-01,Glovo,Uganda,Credit Card,credit_card,FRAUD_RISK,unknown,44,68
2026-01-01,Glovo,Uganda,Credit Card,credit_card,GENERIC_REJECTION,Non-actionable,45,91
2026-01-01,Glovo,Uganda,Credit Card,credit_card,GENERIC_REJECTION,unknown,3,4
2026-01-01,Glovo,Uganda,Credit Card,credit_card,INSUFFICIENT_FUNDS,Non-actionable,691,1484
2026-01-01,Glovo,Uganda,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,2,2
2026-01-01,Glovo,Uganda,Credit Card,credit_card,Redirection Failure,unknown,41,54
2026-01-01,Glovo,Uganda,Credit Card,credit_card,STATUS_MISMATCH,Actionable,4,4
2026-01-01,Glovo,Uganda,Credit Card,credit_card,unknown,unknown,40,455
2026-01-01,Glovo,Uganda,Credit Card,google_pay,3DS_DROPPED,Non-actionable,179,296
2026-01-01,Glovo,Uganda,Credit Card,google_pay,FRAUD_RISK,Non-actionable,22,38
2026-01-01,Glovo,Uganda,Credit Card,google_pay,FRAUD_RISK,unknown,0,1
2026-01-01,Glovo,Uganda,Credit Card,google_pay,GENERIC_REJECTION,Non-actionable,7,16
2026-01-01,Glovo,Uganda,Credit Card,google_pay,INSUFFICIENT_FUNDS,Non-actionable,127,247
2026-01-01,Glovo,Uganda,Credit Card,google_pay,unknown,unknown,28,89
2026-01-01,Glovo,Ukraine,Credit Card,apple_pay,FRAUD_RISK,unknown,1738,2100
2026-01-01,Glovo,Ukraine,Credit Card,apple_pay,GENERIC_REJECTION,unknown,49,153
2026-01-01,Glovo,Ukraine,Credit Card,apple_pay,INSUFFICIENT_FUNDS,unknown,2701,4115
2026-01-01,Glovo,Ukraine,Credit Card,apple_pay,Redirection Failure,unknown,0,44
2026-01-01,Glovo,Ukraine,Credit Card,apple_pay,unknown,unknown,3489,885533
2026-01-01,Glovo,Ukraine,Credit Card,credit_card,FRAUD_RISK,unknown,177,293
2026-01-01,Glovo,Ukraine,Credit Card,credit_card,GENERIC_REJECTION,unknown,1088,2203
2026-01-01,Glovo,Ukraine,Credit Card,credit_card,INSUFFICIENT_FUNDS,unknown,5610,10917
2026-01-01,Glovo,Ukraine,Credit Card,credit_card,Redirection Failure,unknown,197,247
2026-01-01,Glovo,Ukraine,Credit Card,credit_card,unknown,unknown,225,282993
2026-01-01,Glovo,Ukraine,Credit Card,google_pay,3DS_DROPPED,unknown,15,20
2026-01-01,Glovo,Ukraine,Credit Card,google_pay,AUTH_FAILED,unknown,5,5
2026-01-01,Glovo,Ukraine,Credit Card,google_pay,FRAUD_RISK,unknown,24,52
2026-01-01,Glovo,Ukraine,Credit Card,google_pay,GENERIC_REJECTION,unknown,104,178
2026-01-01,Glovo,Ukraine,Credit Card,google_pay,INSUFFICIENT_FUNDS,unknown,1410,1969
2026-01-01,Glovo,Ukraine,Credit Card,google_pay,Redirection Failure,unknown,0,8
2026-01-01,Glovo,Ukraine,Credit Card,google_pay,unknown,unknown,10783,279875
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,3DS_DROPPED,Non-actionable,63818,64854
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,AUTH_FAILED,Non-actionable,11143,11454
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,FRAUD_RISK,Non-actionable,887,926
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,GENERIC_REJECTION,Non-actionable,13483,14013
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,INSUFFICIENT_FUNDS,Non-actionable,23662,24438
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,STATUS_MISMATCH,Actionable,9459,9459
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,unknown,Non-actionable,17,17
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada,unknown,unknown,109251,138828
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada_apple_pay,AUTH_FAILED,Non-actionable,276,281
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada_apple_pay,FRAUD_RISK,Non-actionable,4240,4442
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada_apple_pay,GENERIC_REJECTION,Non-actionable,14011,14387
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada_apple_pay,INSUFFICIENT_FUNDS,Non-actionable,225729,234964
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada_apple_pay,STATUS_MISMATCH,Actionable,13322,13322
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada_apple_pay,unknown,Non-actionable,45,49
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,mada_apple_pay,unknown,unknown,12198,58903
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mada_mixed-wallet, mada_apple_pay",STATUS_MISMATCH,Actionable,1022,1022
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mada_mixed-wallet, mada_apple_pay",unknown,Non-actionable,6,6
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mada_mixed-wallet, mada_apple_pay",unknown,unknown,23355,476237
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, apple_pay",3DS_DROPPED,Non-actionable,1,1
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, apple_pay",STATUS_MISMATCH,Actionable,279,279
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, apple_pay",unknown,unknown,5664,158389
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, credit_card",INSUFFICIENT_FUNDS,Non-actionable,1,1
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, credit_card",STATUS_MISMATCH,Actionable,89,89
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, credit_card",unknown,unknown,2566,50042
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, mada",STATUS_MISMATCH,Actionable,465,465
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, mada",unknown,unknown,13631,87255
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, stcpay",STATUS_MISMATCH,Actionable,293,293
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, stcpay",unknown,unknown,2050,9740
2026-01-01,Hungerstation,Saudi Arabia,Alternative Payment Method,"mixed-wallet, tabby",STATUS_MISMATCH,Actionable,1847,1847
